company_name,linkedin_url,description,fleet_size
Kenmore Air,https://linkedin.com/company/kenmore-air-harbor-inc-,"A family-run Seattle seaplane airline with a warm and effortless approach to hospitality, we are dedicated to creating memorable experiences for travelers.",34
Kenn Borek Air,https://linkedin.com/company/kenn-borek-air,Kenn Borek Air is best known for our remote polar services utilizing ski equipped Twin Otter. KBA provides a wide range of additional services.,36
Kent State University College of Aeronautics,https://linkedin.com/company/sme-student-chapter-kent-state-university-s180,We have been testing the results of implementing 3D printed models into STEM classrooms within the Aeronautics and Engineering college at Kent State University.,37
Kenya Airways,https://linkedin.com/company/kenya-airways,"Kenya Airways, a member of the SkyTeam Alliance, is a leading African airline flying to 41 destinations worldwide, 34 of which are in Africa ...",35
Key Lime Air,https://linkedin.com/company/keylimeair,"Key Lime Air operates a fleet of over 30 aircraft that fly more than 15,000 hours annually. We provide our clients with superior flight services when and ...",24
KF Aerospace,https://linkedin.com/company/kf-aerospace,"We're all about the craft. KF Aerospace is proud to deliver innovative aircraft solutions for corporate, commercial and military customers worldwide.",6
KhabAvia,,,4
Kish Air,https://linkedin.com/company/kish-airlines,"Kish Air is an airline operating from Kish Island, Iran.It operates international, domestic and charter services as a scheduled carrier.",11
KlasJet,https://linkedin.com/company/klasjet,"KlasJet is an exclusive private and corporate jet charter company, renowned as a leader in the provision of bespoke group flights worldwide.",13
KLM,https://linkedin.com/company/klm/,"KLM was founded in 1919 and is the oldest airline in the world. With a vast network of European and intercontinental destinations, KLM can offer direct flights.",193
KM Malta Airlines,https://linkedin.com/company/km-malta-airlines,KM Malta Airlines Ltd. is the new airline of the Maltese Islands which performed its first flight on the 31st of March 2024. We were established to protect ...,8
KN Helicopters,https://linkedin.com/company/kn-helicopters,"KN Helicopters supplies helicopter solutions primarily to the green energy sector, which is a highly dynamic and growing market with still changing market ...",9
Kolob Canyons Air Services,https://linkedin.com/company/kolob-canyons-air-svc,Website: http://www.kolobair.com. External link for Kolob Canyons Air Svc. Industry: Airlines and Aviation. Company size: 11-50 employees.,4
Korea Aerospace University,https://linkedin.com/company/korea-aerospace-university,Korea Aerospace University (KAU) is making the greatest effort to be a leader in aviation and aerospace technology since we know that it promises a bright ...,19
Korea Aviation College,https://linkedin.com/company/asea-aviation-college,Welcome to the website of ASEA Aviation College. ASEA Aviation College was established in 1993 for the purpose of producing the country's top-tier ...,8
Korea National University of Transportation,https://linkedin.com/company/korea-national-university-of-transportation1,"Locations · Primary. 50, Daehak-ro. Chungju-si, Chungcheongbuk 27469, KR. Get directions · 61, Daehak-ro. Jeungpyeong-gun, Chungcheongbuk 27909, KR. Get ...",5
Korean Air,https://linkedin.com/company/korean-air,"Serving the world for more than 50 years, Korean Air is one of the world's top 20 airlines, carrying more than 27 million passengers in 2019, pre-COVID.",161
Krasavia,https://linkedin.com/company/cargohumancare,"Cargo Human Care is a humanitarian and medical aid project, which was brought to life by employees of Lufthansa Cargo and doctors from Germany in 2007.",19
Kudlik Aviation,https://linkedin.com/company/kudlik-construction-ltd-,"Kudlik Construction Ltd. is a civil engineering company based out of P.O. Box 727, Iqaluit, Nunavut, Canada. Website: http://www.kudlik.biz.",3
Kunming Airlines,https://linkedin.com/company/ruili-airlines-co-ltd,Ruili Airlines is a Chinese full service carrier based at Kunming Changshui International Airport. Ruili Airlines provides Domestic and International flight ...,31
Kush Aviation,https://linkedin.com/company/aviation-o-holic-by-kush,We aim to build and foster a community of 'aviationoholics' who like being above the clouds. Industry: Online Audio and Video Media. Company size: 2-10 ...,3
Kuwait Airways,https://linkedin.com/company/kuwait-airways,"Kuwait Airways (KU: IATA, KAC: ICAO) is the official national carrier of the State of Kuwait. On the wave of the oil boom of the 1940s, a national carrier was ...",31
Kyungwoon University,https://linkedin.com/company/seameo-secretariat,The scholarship provides full tuition fee to study at Kyungwoon University for two years (September 2025 – December 2027). ... Application Form Download from ...,8
L.J. Aviation,https://linkedin.com/company/l-j-aviation,"A 30-YEAR TRADITION OF EXCELLENCE, QUALITY AND VALUE. Much has changed in the aviation industry over the last three decades. But L.J. Aviation's vision has ...",14
L3Harris Airline Academy,https://linkedin.com/company/l3harriscommercialaviation,"Specialties: Integrated Pilot Training, Resourcing and System Solutions for Customers in Commercial Aviation , On-board Avionics, Simulation, Flight data ...",110
La Compagnie,https://linkedin.com/company/la-compagnie-boutique-airline/,"La Compagnie operates daily all-business-class flights with 2 Airbus A321neo between Paris and New York since July, 2014, between Nice and New York from 2019 ...",2
La Costena,https://linkedin.com/company/conservas-la-costena,"Empresa 100% mexicana con un legado de sabor, calidad e innovación en la industria alimentaria. Durante décadas, hemos nutrido los hogares de México y el mundo ...",4
Labcorp,https://linkedin.com/company/labcorp,"As a global leader of innovative and comprehensive laboratory services, we help doctors, hospitals, pharmaceutical companies, researchers and patients make ...",13
Lahak Aviation,https://linkedin.com/company/lahak-aviation,Lahak aviation | 149 followers on LinkedIn. Helicopter Emergency Medical Services.,1
LAM,https://linkedin.com/company/lam-research,"At Lam Research, we create equipment that drives technological advancements in the semiconductor industry. Our innovative solutions enable chipmakers to power ...",3
LaneXang,https://linkedin.com/company/lanexang-airways-international,"Lanexang Airways International was established in 2021 and is a private enterprise operated by Lanexang Aviation Company Limited. In its initial years, ...",2
Lanexang Airways International,https://linkedin.com/company/lanexang-airways-international,"Lanexang Airways International was established in 2021 and is a private enterprise operated by Lanexang Aviation Company Limited. In its initial years, ...",2
Lao Airlines,https://linkedin.com/company/laoairlines,"Founded in 1976 as the national carrier of the newly established Lao PDR, Lao Airlines was originally known as the Civil Aviation Company.",12
Lao Skyway,https://linkedin.com/company/laoskywayinflightmagazine,"LAO SKY is the official inflight magazine of Lao Skyway, a low-cost carrier based in Laos. It features a wide array of fantastic articles outlining the ...",4
LAS Cargo,https://linkedin.com/company/lasamericascargo,"For 30 years, our company has been dedicated to the Cargo sales, cargo handling and security operations in order to prevent acts of unlawful interference with ...",4
Laser Airlines,https://linkedin.com/company/laser-airlines/,"En LASER Airlines nos encontramos en la búsqueda de Coordinador de Fidelización de Clientes y Alianzas. Si cumples con este perfil postúlate, enviándonos tu ...",8
LATAM Airlines,https://linkedin.com/company/latam_airlines,"We are the leading airline in South America with the largest destinations, frequencies and aircraft fleet offer. We have the largest network of domestic ...",330
LATAM Cargo,https://linkedin.com/company/latam_airlines/life,"LATAM Airlines. Airlines and Aviation. Las Condes, Región Metropolitana de Santiago 3,227,075 followers. Let your dreams elevate with LATAM! ✈️.",19
Latitude Air Ambulance,https://linkedin.com/company/latitudeair,"Locations · 590 Waterdale Rd. Heidelberg West, Victoria 3081, AU · 13-15 Fosters Rd. Greenacres, South Australia 5086, AU · 35/57 Joondalup Dr. Edgewater, Western ...",4
Latvia - Air Force,https://linkedin.com/company/the-air-force-culture-and-language-center,"The Air Force Culture and Language Center creates language, region and cultural learning programs for Total Force Airmen.",3
Lauda Europe,https://linkedin.com/company/lauda-europe,Lauda Europe are a Maltese airline providing wet lease and charter services across Europe on a fleet of Airbus A320 aircraft.,26
LEAV Aviation,https://linkedin.com/company/leav-aviation-gmbh,"Leav is the first sneaker airline. Leav Aviation GmbH started operating in 2022, offering ACMI, charter and scheduled services to a range of international ...",2
Legacy Airways,https://linkedin.com/company/legacy-air-thailand-,Currently Legacy Air offers regular flights from U-Tapao/Pattaya in Thailand to Siem Reap in Cambodia. Plans are in place to establish a second route between ...,1
Legend Airlines,https://linkedin.com/company/legend-airlines-ro,"Legend Airlines is an EU registered airline, established in 2020 and based in Bucharest, Romania. Our fleet consists of Airbus A340 family aircraft.",3
Legends Airways,https://linkedin.com/company/legends-airways,"Legends Airways, LLC. is a FAA Part 135 charter company that owns it's own FAA Part 141 flight school, Legends Aviation Academy.",7
LeTourneau University Aviation,https://linkedin.com/company/longview-economic-development-corporation,"LeTourneau University Aviation was a Big Techs tour participant last year, but this year the university is featuring its School of Engineering! LETU's ...",22
Level,https://linkedin.com/company/learnlevel,"Level applies the power of education to break the destructive cycle of the American prison system. We offer educational, job training and personal development ...",7
Leviate Air Group,https://linkedin.com/company/privatejets,"Providing global aircraft charter service, whole aircraft sales & acquisitions, & aircraft charter management to discerning business people.",7
